,url,date,content,renderedContent,id,user,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,outlinks,tcooutlinks,media,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,place,hashtags,cashtags
896,https://twitter.com/greennetblog/status/850088725958856704,2017-04-06 20:52:00+00:00,'Demand for organic produce in Ireland is outweighing supply' #organicfood https://t.co/8QXPoIlcxS,'Demand for organic produce in Ireland is outweighing supply' #organicfood buff.ly/2oMpmD2,850088725958856704,"{'username': 'greennetblog', 'id': 4699098200, 'displayname': 'The Green Net', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2016, 1, 2, 23, 3, 28, tzinfo=datetime.timezone.utc), 'followersCount': 29, 'friendsCount': 11, 'statusesCount': 1745, 'favouritesCount': 0, 'listedCount': 0, 'mediaCount': 340, 'location': '', 'protected': False, 'linkUrl': 'http://www.greennetblog.com/', 'linkTcourl': 'https://t.co/ddw5AEN2hA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/683424121573797888/ANxeThUh_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/4699098200/1451776641', 'label': None}",0,0,0,0,850088725958856704,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",https://buffer.com,Buffer,['http://buff.ly/2oMpmD2'],['https://t.co/8QXPoIlcxS'],,,,,,,,,['organicfood'],
897,https://twitter.com/thicketswood/status/848147156439584768,2017-04-01 12:16:54+00:00,Fast #healthy #weekend #curry #recipe https://t.co/mC8oKu5tgG #vegetarian #organic #healthy #food #ireland https://t.co/ApB6cTLbb5,Fast #healthy #weekend #curry #recipe facebook.com/freshfoodlivin… #vegetarian #organic #healthy #food #ireland https://t.co/ApB6cTLbb5,848147156439584768,"{'username': 'thicketswood', 'id': 731412510, 'displayname': 'rebecca reid', 'description': 'Mummy of four whipping up fresh eats and treats the simple way.', 'rawDescription': 'Mummy of four whipping up fresh eats and treats the simple way.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2012, 8, 1, 20, 41, 14, tzinfo=datetime.timezone.utc), 'followersCount': 753, 'friendsCount': 1905, 'statusesCount': 2314, 'favouritesCount': 728, 'listedCount': 36, 'mediaCount': 315, 'location': '', 'protected': False, 'linkUrl': 'https://freshfoodlive.com', 'linkTcourl': 'https://t.co/Xd28aFuv4c', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/2536033361/k7exx0jrh9vybzb8tky3_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/731412510/1399636537', 'label': None}",0,0,2,0,848147156439584768,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,['https://www.facebook.com/freshfoodliving/'],['https://t.co/mC8oKu5tgG'],"[{'previewUrl': 'https://pbs.twimg.com/media/C8U5UsRWAAA47BV?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/C8U5UsRWAAA47BV?format=jpg&name=large'}]",,,,,,,,"['healthy', 'weekend', 'curry', 'recipe', 'vegetarian', 'organic', 'healthy', 'food', 'ireland']",
898,https://twitter.com/PermaGoddess/status/847901182957936644,2017-03-31 19:59:29+00:00,Planning to get the potager beds sown and planted this weekend! #food #veg #Ireland #organic #GoddessPermaculture https://t.co/kzylSNFlQH,Planning to get the potager beds sown and planted this weekend! #food #veg #Ireland #organic #GoddessPermaculture https://t.co/kzylSNFlQH,847901182957936644,"{'username': 'PermaGoddess', 'id': 181985478, 'displayname': 'Bealtaine Cottage Ireland', 'description': ""As a Celtic Pagan, living the Old Ways, Colette O'Neill is an author and photographer, exploring and documenting her journey with Mother Earth."", 'rawDescription': ""As a Celtic Pagan, living the Old Ways, Colette O'Neill is an author and photographer, exploring and documenting her journey with Mother Earth."", 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2010, 8, 23, 15, 1, 35, tzinfo=datetime.timezone.utc), 'followersCount': 6856, 'friendsCount': 0, 'statusesCount': 96106, 'favouritesCount': 9410, 'listedCount': 266, 'mediaCount': 15024, 'location': ' West of Ireland', 'protected': False, 'linkUrl': 'http://bealtainecottage.com', 'linkTcourl': 'https://t.co/bGhljoU54n', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1462911670121021442/AL_TshrF_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/181985478/1589368428', 'label': None}",0,4,13,0,847901182957936644,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,,,"[{'previewUrl': 'https://pbs.twimg.com/media/C8RZOhsWsAE6y5U?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/C8RZOhsWsAE6y5U?format=jpg&name=large'}]",,,,,,"{'longitude': -6.387438, 'latitude': 53.2987449}","{'fullName': 'Dublin City, Ireland', 'name': 'Dublin City', 'type': 'city', 'country': 'Ireland', 'countryCode': 'IE'}","['food', 'veg', 'Ireland', 'organic', 'GoddessPermaculture']",
899,https://twitter.com/jon_comerford/status/843572344329322500,2017-03-19 21:18:14+00:00,This Irish Life Podcast 22 – Grow Your Own Organic Food https://t.co/U4tY5hFBA0 #podcast #ireland #cork #health #laugh,This Irish Life Podcast 22 – Grow Your Own Organic Food goo.gl/YgKsLM #podcast #ireland #cork #health #laugh,843572344329322500,"{'username': 'jon_comerford', 'id': 3279979373, 'displayname': 'Jonathan Comerford', 'description': 'Father * Health & Lifestyle Coach * Podcast Presenter * Natural Health & Fitness Promotor * Author * Adventurer', 'rawDescription': 'Father * Health & Lifestyle Coach * Podcast Presenter * Natural Health & Fitness Promotor * Author * Adventurer', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2015, 5, 17, 19, 2, 58, tzinfo=datetime.timezone.utc), 'followersCount': 108, 'friendsCount': 45, 'statusesCount': 380, 'favouritesCount': 202, 'listedCount': 8, 'mediaCount': 41, 'location': 'Ireland', 'protected': False, 'linkUrl': 'http://www.irishhealthfound.com', 'linkTcourl': 'https://t.co/HFAgTsgUCG', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1014781729473785856/jKG6o-xW_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/3279979373/1530777824', 'label': None}",0,0,0,0,843572344329322500,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,['https://goo.gl/YgKsLM'],['https://t.co/U4tY5hFBA0'],,,,,,,,,"['podcast', 'ireland', 'cork', 'health', 'laugh']",
900,https://twitter.com/BodyworkByJon/status/843487874083258368,2017-03-19 15:42:35+00:00,#food #cookery #cooking #darinaallen #ireland #travel #video #cookbook #organicfood… https://t.co/I1sfZYqzvH,#food #cookery #cooking #darinaallen #ireland #travel #video #cookbook #organicfood… instagram.com/p/BR0zvKqBUgD/,843487874083258368,"{'username': 'BodyworkByJon', 'id': 223538689, 'displayname': 'J.', 'description': 'Advocacy, Travel, Kimpton/Wine = Adventure. Life is an adventure, go find your 🔥', 'rawDescription': 'Advocacy, Travel, Kimpton/Wine = Adventure. Life is an adventure, go find your 🔥', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2010, 12, 6, 17, 31, 45, tzinfo=datetime.timezone.utc), 'followersCount': 620, 'friendsCount': 781, 'statusesCount': 49356, 'favouritesCount': 7862, 'listedCount': 156, 'mediaCount': 2858, 'location': 'Phoenix, Coast 2 Coast', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1451628141311520770/_1E7Damh_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/223538689/1643863778', 'label': None}",0,0,0,0,843487874083258368,und,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",http://instagram.com,Instagram,['https://www.instagram.com/p/BR0zvKqBUgD/'],['https://t.co/I1sfZYqzvH'],,,,,,,"{'longitude': -111.96513966, 'latitude': 33.39456007}","{'fullName': 'Tempe, AZ', 'name': 'Tempe', 'type': 'city', 'country': 'United States', 'countryCode': 'US'}","['food', 'cookery', 'cooking', 'darinaallen', 'ireland', 'travel', 'video', 'cookbook', 'organicfood']",
901,https://twitter.com/Bibliocook/status/840287444280983552,2017-03-10 19:45:13+00:00,"Turn Ireland into The Organic Food Island, says @darinaallen. Be bold and brave. #UCCFoodMatters @UCCFoodConf","Turn Ireland into The Organic Food Island, says @darinaallen. Be bold and brave. #UCCFoodMatters @UCCFoodConf",840287444280983552,"{'username': 'Bibliocook', 'id': 15351935, 'displayname': 'Caroline@Bibliocook', 'description': 'Freelance food writer, author, broadcaster, blogger. Chair of @foodguild, @McKennasGuides editor & @8DegreesBrewing marketing.', 'rawDescription': 'Freelance food writer, author, broadcaster, blogger. Chair of @foodguild, @McKennasGuides editor & @8DegreesBrewing marketing.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2008, 7, 8, 10, 47, 41, tzinfo=datetime.timezone.utc), 'followersCount': 11718, 'friendsCount': 2194, 'statusesCount': 20476, 'favouritesCount': 14024, 'listedCount': 0, 'mediaCount': 2862, 'location': 'North Cork, Ireland', 'protected': False, 'linkUrl': 'http://www.bibliocook.com', 'linkTcourl': 'https://t.co/tMThVl8x3V', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1433742699950182400/MzlKoHw4_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/15351935/1524063573', 'label': None}",1,14,21,0,840287444280983552,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,,,"[{'username': 'darinaallen', 'id': 212231575, 'displayname': 'Darina Allen', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}, {'username': 'UCCFoodConf', 'id': 832941095508140034, 'displayname': 'UCC Food Conference', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]",,,['UCCFoodMatters'],
902,https://twitter.com/_Steve_Cox/status/840287365470027776,2017-03-10 19:44:54+00:00,"@darinaallen 's vision 'Ireland: the Organic Food Nation' be bold, be brave #UCCFoodMatters https://t.co/w8j22OYOcu","@darinaallen 's vision 'Ireland: the Organic Food Nation' be bold, be brave #UCCFoodMatters https://t.co/w8j22OYOcu",840287365470027776,"{'username': '_Steve_Cox', 'id': 66952772, 'displayname': 'Steve Cox', 'description': ""Sales/M'ktg M'gr @RochestownPark #Conference #Events #Hotel ❤#Family #PureCork #CorkFamilyFun #NUFC (views=mine/stolen) #AccidentalMarketeer #Cork via #Brum"", 'rawDescription': ""Sales/M'ktg M'gr @RochestownPark #Conference #Events #Hotel ❤#Family #PureCork #CorkFamilyFun #NUFC (views=mine/stolen) #AccidentalMarketeer #Cork via #Brum"", 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 8, 19, 9, 1, 12, tzinfo=datetime.timezone.utc), 'followersCount': 4666, 'friendsCount': 5118, 'statusesCount': 4107, 'favouritesCount': 5987, 'listedCount': 73, 'mediaCount': 588, 'location': 'Cork, Ireland', 'protected': False, 'linkUrl': 'http://www.rochestownpark.com', 'linkTcourl': 'https://t.co/qmmXidxyA7', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1202287469259100163/K0sd21fS_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/66952772/1574432578', 'label': None}",0,4,2,0,840287365470027776,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,"[{'previewUrl': 'https://pbs.twimg.com/media/C6lM5AEWsAAH4ff?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/C6lM5AEWsAAH4ff?format=jpg&name=large'}]",,,,,"[{'username': 'darinaallen', 'id': 212231575, 'displayname': 'Darina Allen', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]",,,['UCCFoodMatters'],
903,https://twitter.com/oliver_moore/status/838102194985570305,2017-03-04 19:01:49+00:00,Presenting at @UCC food #history conf next wknd on Oganics in Ireland 1936-91. A 1986 quote from GIllies McBain on EU #organic regulations https://t.co/QwH4VpmT7t,Presenting at @UCC food #history conf next wknd on Oganics in Ireland 1936-91. A 1986 quote from GIllies McBain on EU #organic regulations https://t.co/QwH4VpmT7t,838102194985570305,"{'username': 'oliver_moore', 'id': 70369962, 'displayname': 'oliver moore', 'description': 'Comms @arc2020eu \nLecturer @UCCCoopStudies \nComms @cultivate_ie \nLives  @CjnEcovillage \nRT = RT so it is. He/Him', 'rawDescription': 'Comms @arc2020eu \nLecturer @UCCCoopStudies \nComms @cultivate_ie \nLives  @CjnEcovillage \nRT = RT so it is. He/Him', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 8, 31, 11, 26, 27, tzinfo=datetime.timezone.utc), 'followersCount': 3542, 'friendsCount': 3040, 'statusesCount': 12586, 'favouritesCount': 16611, 'listedCount': 132, 'mediaCount': 988, 'location': '', 'protected': False, 'linkUrl': 'https://arc2020.eu', 'linkTcourl': 'https://t.co/P2JAhcTYn4', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/915630908295798785/oMuTRUI4_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/70369962/1640130398', 'label': None}",1,2,4,0,838102194985570305,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,,,"[{'previewUrl': 'https://pbs.twimg.com/media/C6GITAJWcAANJFf?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/C6GITAJWcAANJFf?format=jpg&name=large'}]",,,,,"[{'username': 'UCC', 'id': 19705196, 'displayname': 'UCC Ireland', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]",,,"['history', 'organic']",
904,https://twitter.com/nickykylegarden/status/837762006526672897,2017-03-03 20:30:01+00:00,@edgeben There's rubbish on both sides! I was one of Ireland's first #organic producers 35 yrs ago &amp; #organic food saved my daughter's life,@edgeben There's rubbish on both sides! I was one of Ireland's first #organic producers 35 yrs ago &amp; #organic food saved my daughter's life,837762006526672897,"{'username': 'nickykylegarden', 'id': 2903598591, 'displayname': 'Nicky Kyle Gardening', 'description': '#Organic farming #realfood #kefir advocate 40+yrs. #Ethical omnivore Broadcaster #LCHF Co-founder @organictrust #HealthySoil=HealthyPeople/#biodiversity. No DMs', 'rawDescription': '#Organic farming #realfood #kefir advocate 40+yrs. #Ethical omnivore Broadcaster #LCHF Co-founder @organictrust #HealthySoil=HealthyPeople/#biodiversity. No DMs', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2014, 12, 3, 11, 24, 47, tzinfo=datetime.timezone.utc), 'followersCount': 13311, 'friendsCount': 6541, 'statusesCount': 61384, 'favouritesCount': 67977, 'listedCount': 497, 'mediaCount': 6148, 'location': 'Co. Dublin Ireland. No DMs pls', 'protected': False, 'linkUrl': 'http://www.nickykylegardening.com', 'linkTcourl': 'http://t.co/MFD6OOSvt3', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/540104913515061248/ZAJB47UC_normal.jpeg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2903598591/1418056207', 'label': None}",1,0,0,0,837628495287226369,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,,,,,,8.377542997614469e+17,"{'username': 'edgeben', 'id': 28804598, 'displayname': ""Ben 🍺the Wheat Raiser's🍞 Edge"", 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}","[{'username': 'edgeben', 'id': 28804598, 'displayname': ""Ben 🍺the Wheat Raiser's🍞 Edge"", 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]",,,"['organic', 'organic']",
905,https://twitter.com/thepainterflynn/status/837357543479443456,2017-03-02 17:42:50+00:00,@CraoibhRua @TescoIrl @SuperValuIRL @Aldi_Ireland @lidl_ireland @UpliftIRL Latest EU directive organic food be wrapped in plastic !,@CraoibhRua @TescoIrl @SuperValuIRL @Aldi_Ireland @lidl_ireland @UpliftIRL Latest EU directive organic food be wrapped in plastic !,837357543479443456,"{'username': 'thepainterflynn', 'id': 58199261, 'displayname': 'the painter flynn', 'description': 'hanging on by my fingernails', 'rawDescription': 'hanging on by my fingernails', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 7, 19, 13, 47, 4, tzinfo=datetime.timezone.utc), 'followersCount': 33770, 'friendsCount': 35358, 'statusesCount': 555939, 'favouritesCount': 90715, 'listedCount': 1055, 'mediaCount': 55713, 'location': 'Ireland', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/482159227616518144/xLJHpiug_normal.jpeg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/58199261/1379962879', 'label': None}",0,1,0,0,837345980169216000,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,,,,,,8.37345980169216e+17,"{'username': 'CraoibhRua', 'id': 117434539, 'displayname': 'Kevin Mc Quillan', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}","[{'username': 'CraoibhRua', 'id': 117434539, 'displayname': 'Kevin Mc Quillan', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}, {'username': 'TescoIrl', 'id': 309160646, 'displayname': 'Tesco Ireland', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}, {'username': 'SuperValuIRL', 'id': 260784447, 'displayname': 'SuperValu Ireland', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}, {'username': 'Aldi_Ireland', 'id': 2377180886, 'displayname': 'Aldi Ireland', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}, {'username': 'lidl_ireland', 'id': 98352697, 'displayname': 'Lidl Ireland', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}, {'username': 'UpliftIRL', 'id': 2207231340, 'displayname': 'Uplift', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]",,,,
906,https://twitter.com/albacomenge/status/832219790966034432,2017-02-16 13:27:14+00:00,My reward today #stew #veggyfood #hot #localfood #organicfood #dublin #ireland @ Two Pups Coffee https://t.co/zqgcyT73KP,My reward today #stew #veggyfood #hot #localfood #organicfood #dublin #ireland @ Two Pups Coffee instagram.com/p/BQkvm1lBUF0/,832219790966034432,"{'username': 'albacomenge', 'id': 437606155, 'displayname': 'Alba', 'description': 'UX/UI | Motion designer based in Dublin', 'rawDescription': 'UX/UI | Motion designer based in Dublin', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 12, 15, 16, 28, 10, tzinfo=datetime.timezone.utc), 'followersCount': 267, 'friendsCount': 1133, 'statusesCount': 3895, 'favouritesCount': 2882, 'listedCount': 25, 'mediaCount': 206, 'location': '', 'protected': False, 'linkUrl': 'https://www.behance.net/albacomenge', 'linkTcourl': 'https://t.co/DRkZmjbuF0', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1694892686/IMAGO_LINKEDIN_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/437606155/1348309343', 'label': None}",0,0,0,0,832219790966034432,en,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",http://instagram.com,Instagram,['https://www.instagram.com/p/BQkvm1lBUF0/'],['https://t.co/zqgcyT73KP'],,,,,,,"{'longitude': -6.27345, 'latitude': 53.33935}","{'fullName': 'Dublin City, Ireland', 'name': 'Dublin City', 'type': 'city', 'country': 'Ireland', 'countryCode': 'IE'}","['stew', 'veggyfood', 'hot', 'localfood', 'organicfood', 'dublin', 'ireland']",
907,https://twitter.com/morsinead/status/831946842699087872,2017-02-15 19:22:38+00:00,"Project to bring more info on healthy/sustainable food/diets to Ireland, Short survey (10min)  https://t.co/okna8F9jAL :)  @Organic_Ireland","Project to bring more info on healthy/sustainable food/diets to Ireland, Short survey (10min)  surveymonkey.com/r/foodireland :)  @Organic_Ireland",831946842699087872,"{'username': 'morsinead', 'id': 480839765, 'displayname': 'Sinead Moran', 'description': 'Unconventional Farmer | Chief Cow Scratcher @gleannbuifarm | Raw 100% Pasture Fed Dairy | Writes a little | Climate Change, Agroecology Nerd', 'rawDescription': 'Unconventional Farmer | Chief Cow Scratcher @gleannbuifarm | Raw 100% Pasture Fed Dairy | Writes a little | Climate Change, Agroecology Nerd', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2012, 2, 1, 23, 55, 46, tzinfo=datetime.timezone.utc), 'followersCount': 1645, 'friendsCount': 2255, 'statusesCount': 4089, 'favouritesCount': 9893, 'listedCount': 36, 'mediaCount': 377, 'location': 'Ireland', 'protected': False, 'linkUrl': 'http://www.gleannbuifarm.ie', 'linkTcourl': 'https://t.co/hh53QVDgrp', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1005436037236129792/CjxJywh8_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/480839765/1579905031', 'label': None}",0,0,1,0,831946842699087872,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,['https://www.surveymonkey.com/r/foodireland'],['https://t.co/okna8F9jAL'],,,,,,"[{'username': 'Organic_Ireland', 'id': 19625414, 'displayname': 'OrganicSupermarket', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]","{'longitude': -6.387438, 'latitude': 53.2987449}","{'fullName': 'Dublin City, Ireland', 'name': 'Dublin City', 'type': 'city', 'country': 'Ireland', 'countryCode': 'IE'}",,
908,https://twitter.com/happyflower4you/status/827918148242403328,2017-02-04 16:34:03+00:00,Ireland: Organic grower compares edible flowers with slow food https://t.co/f1UETV0Dhn,Ireland: Organic grower compares edible flowers with slow food hortidaily.com/article/32072/…,827918148242403328,"{'username': 'happyflower4you', 'id': 266165716, 'displayname': 'Peter van Santen', 'description': 'Glastuinbouwbedrijf met de teelt van Anemonen en Zantedeschia', 'rawDescription': 'Glastuinbouwbedrijf met de teelt van Anemonen en Zantedeschia', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 3, 14, 19, 44, 3, tzinfo=datetime.timezone.utc), 'followersCount': 120, 'friendsCount': 299, 'statusesCount': 52, 'favouritesCount': 489, 'listedCount': 1, 'mediaCount': 24, 'location': 'Westland, Nederland', 'protected': False, 'linkUrl': 'http://www.petervansantentuinbouw.nl', 'linkTcourl': 'https://t.co/xZSjm1gJ9t', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/2835779586/64c80301e7861c28dbc87d5f3bce53de_normal.jpeg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/266165716/1352639697', 'label': None}",0,0,0,0,827918148242403328,en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",http://twitter.com/#!/download/ipad,Twitter for iPad,['http://www.hortidaily.com/article/32072/Ireland-Organic-grower-compares-edible-flowers-with-slow-food#.WJYCcn_FGfY.twitter'],['https://t.co/f1UETV0Dhn'],,,,,,,,,,
